time,yaw_000,induction_000,pitch_000,torque_000,tsr_000,force_x_000,force_y_000,power_000,velocity_x_000,velocity_y_000,ud_000,kernel_000,yaw_001,induction_001,pitch_001,torque_001,tsr_001,force_x_001,force_y_001,power_001,velocity_x_001,velocity_y_001,ud_001,kernel_001,yaw_002,induction_002,pitch_002,torque_002,tsr_002,force_x_002,force_y_002,power_002,velocity_x_002,velocity_y_002,ud_002,kernel_002
44.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1085569.060585,270.000000,4429111.229533,6.144159,0.000010,6.144159,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1057278.601045,270.000000,4236560.687388,6.080607,-0.000006,6.080607,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1058523.608057,270.000000,4255907.863368,6.070172,0.000003,6.070172,1.042387
45.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1084306.289758,270.000000,4421395.499032,6.140579,0.000010,6.140579,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1054467.793826,270.000000,4219705.467846,6.072508,-0.000006,6.072508,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1055697.471665,270.000000,4238894.880353,6.062056,0.000003,6.062056,1.042387
46.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1083114.741031,270.000000,4414121.268041,6.137197,0.000010,6.137197,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1051672.805108,270.000000,4202975.023359,6.064440,-0.000006,6.064440,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1052883.497207,270.000000,4221986.445696,6.053961,0.000003,6.053961,1.042387
47.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1081991.596157,270.000000,4407270.583944,6.134006,0.000010,6.134006,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1048888.165296,270.000000,4186335.709536,6.056389,-0.000006,6.056389,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1050076.487974,270.000000,4205150.554073,6.045871,0.000003,6.045871,1.042387
48.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1080934.234771,270.000000,4400826.805778,6.131000,0.000010,6.131000,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1046108.594394,270.000000,4169755.284348,6.048338,-0.000006,6.048338,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1047271.462132,270.000000,4188356.726940,6.037773,0.000003,6.037773,1.042387
49.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1079940.223578,270.000000,4394774.509056,6.128171,0.000010,6.128171,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1043328.994143,270.000000,4153202.867690,6.040274,-0.000006,6.040274,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1044463.629274,270.000000,4171575.881665,6.029652,0.000003,6.029652,1.042387
50.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1079007.320071,270.000000,4389099.484466,6.125513,0.000010,6.125513,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1040544.437055,270.000000,4136648.886601,6.032183,-0.000006,6.032183,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1041648.373455,270.000000,4154780.241904,6.021496,0.000003,6.021496,1.042387
51.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1078133.473027,270.000000,4383788.725496,6.123022,0.000010,6.123022,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1037750.151272,270.000000,4120064.998511,6.024049,-0.000006,6.024049,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1038821.229526,270.000000,4137943.209632,6.013292,0.000004,6.013292,1.042387
52.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1077316.809364,270.000000,4378830.339311,6.120691,0.000010,6.120691,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1034941.495808,270.000000,4103423.957773,6.015861,-0.000006,6.015861,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1035977.850750,270.000000,4121039.181975,6.005026,0.000004,6.005026,1.042387
53.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1076555.608411,270.000000,4374213.384869,6.118516,0.000010,6.118516,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1032113.923585,270.000000,4086699.407605,6.007603,-0.000006,6.007603,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1033113.961291,270.000000,4104043.275633,5.996687,0.000004,5.996687,1.042387
54.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1075848.269279,270.000000,4369927.670922,6.116492,0.000010,6.116492,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1029262.936082,270.000000,4069865.616960,5.999263,-0.000006,5.999263,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1030225.301525,270.000000,4086931.002850,5.988260,0.000004,5.988260,1.042387
55.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1075193.276218,270.000000,4365963.542463,6.114617,0.000010,6.114617,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1026384.033441,270.000000,4052897.183988,5.990826,-0.000006,5.990826,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1027307.569060,270.000000,4069677.916928,5.979733,0.000004,5.979733,1.042387
56.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1074589.164355,270.000000,4362311.670022,6.112885,0.000010,6.112885,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1023472.651147,270.000000,4035768.656514,5.982280,-0.000006,5.982280,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1024356.344210,270.000000,4052259.167551,5.971093,0.000004,5.971093,1.042387
57.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1074034.486899,270.000000,4358962.848460,6.111293,0.000011,6.111293,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1020524.090895,270.000000,4018454.114031,5.973608,-0.000006,5.973608,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1021367.004810,270.000000,4034648.993298,5.962325,0.000004,5.962325,1.042387
58.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1073527.783545,270.000000,4355907.803836,6.109836,0.000011,6.109836,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1017533.495124,270.000000,4000926.992749,5.964795,-0.000006,5.964795,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1018334.636374,270.000000,4016820.189012,5.953413,0.000004,5.953413,1.042387
59.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1073067.551723,270.000000,4353137.018090,6.108511,0.000011,6.108511,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1014495.775530,270.000000,3983159.649693,5.955826,-0.000006,5.955826,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1015253.940593,270.000000,3998743.569213,5.944342,0.000004,5.944342,1.042387
60.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1072652.220106,270.000000,4350640.568093,6.107314,0.000011,6.107314,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1011405.532972,270.000000,3965122.875518,5.946684,-0.000006,5.946684,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1012119.159248,270.000000,3980387.521597,5.935093,0.000004,5.935093,1.042387
61.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1072280.125717,270.000000,4348407.986966,6.106239,0.000011,6.106239,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1008256.959717,270.000000,3946785.318962,5.937349,-0.000005,5.937349,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1008924.026530,270.000000,3961717.728252,5.925646,0.000004,5.925646,1.042387
62.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1071949.496599,270.000000,4346428.159391,6.105282,0.000011,6.105282,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1005043.730894,270.000000,3928112.859675,5.927802,-0.000005,5.927802,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1005661.717035,270.000000,3942696.881002,5.915980,0.000004,5.915980,1.042387
63.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1071658.440329,270.000000,4344689.252540,6.104438,0.000011,6.104438,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,1001758.956175,270.000000,3909068.323257,5.918020,-0.000005,5.918020,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,1002324.830038,270.000000,3923284.603161,5.906072,0.000004,5.906072,1.042387
64.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1071404.937935,270.000000,4343178.680177,6.103701,0.000011,6.103701,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,998395.146083,270.000000,3889611.296083,5.907981,-0.000005,5.907981,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,998905.410103,270.000000,3903437.583098,5.895896,0.000005,5.895896,1.042387
65.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1071186.844309,270.000000,4341883.106436,6.103065,0.000011,6.103065,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,994944.213815,270.000000,3869698.150613,5.897657,-0.000005,5.897657,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,995395.001062,270.000000,3883109.904680,5.885425,0.000005,5.885425,1.042387
66.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1071001.896535,270.000000,4340788.497802,6.102524,0.000011,6.102524,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,991397.523989,270.000000,3849282.344655,5.887022,-0.000005,5.887022,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,991784.737973,270.000000,3862253.596194,5.874632,0.000005,5.874632,1.042387
67.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1070847.728225,270.000000,4339880.211725,6.102071,0.000011,6.102071,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,987745.980670,270.000000,3828314.952709,5.876046,-0.000005,5.876046,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,988065.470543,270.000000,3840819.360650,5.863487,0.000005,5.863487,1.042387
68.000000,270.000000,0.330000,0.000000,0.000000,0.000000,1070721.885442,270.000000,4339143.095337,6.101699,0.000011,6.101699,1.042787,270.000000,0.330000,0.000000,0.000000,0.000000,983980.150001,270.000000,3806745.398813,5.864699,-0.000005,5.864699,1.046593,270.000000,0.330000,0.000000,0.000000,0.000000,984227.910989,270.000000,3818757.446505,5.851960,0.000005,5.851960,1.042387
